iteration_no,link_id,from_node_id,to_node_id,volume,ref_volume,base_demand_volume,obs_volume,background_volume,link_capacity,lane_capacity,D,doc,vdf_fftt,travel_time,vdf_alpha,vdf_beta,vdf_plf,speed_mph,speed_kmph,VMT,VHT,PMT,PHT,VHT_QVDF,PHT_QVDF,geometry,mod_vol_auto,obs_vol_auto,P,t0,t2,t3,vt2_mph,vt2_kmph,mu,Q_gamma,free_speed_mph,cutoff_speed_mph,free_speed_kmph,cutoff_speed_kmph,congestion_ref_speed_mph,avg_queue_speed_mph,avg_QVDF_period_speed_mph,congestion_ref_speed_kmph,avg_queue_speed_kmph,avg_QVDF_period_speed_kmph,avg_QVDF_period_travel_time,Severe_Congestion_P,spd_mph_07:00,spd_mph_07:05,spd_mph_07:10,spd_mph_07:15,spd_mph_07:20,spd_mph_07:25,spd_mph_07:30,spd_mph_07:35,spd_mph_07:40,spd_mph_07:45,spd_mph_07:50,spd_mph_07:55,
1,1186,739,1671,2280.0000,0.0000,0.0000,-1.0000,0.0000,6400.0000,3200.0000,1140.0000,0.3563,0.0300,0.0300,0.1500,4.0000,1.0000,20.0000,32.1800,45.600000,1.140172,45.600000,1.140172,1.387757,1.387757,"LINESTRING (-111.8949037 33.3566778, -111.8949131 33.3564072)",2280.000000,-1.000000,0.356250,7.321875,7.500000,7.678125,26.131620,42.045777,3200.000000,1755.397201,35.000000,26.250000,56.315000,42.236250,31.882812,31.805967,32.858781,51.299445,51.175801,52.869779,0.036520,0.000000,35.000,34.193,33.386,32.579,31.774,28.108,26.132,28.108,31.774,32.579,33.386,34.193,
1,1187,740,4,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.6600,0.6600,0.1500,4.0000,1.0000,55.4545,89.2264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.978435 33.4218257, -111.968540619818 33.41865076566256)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,0.665455,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,1188,740,300,0.0000,0.0000,0.0000,-1.0000,0.0000,7200.0000,3600.0000,0.0000,0.0000,0.0300,0.0300,0.1500,4.0000,1.0000,20.0000,32.1800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.978435 33.4218257, -111.9781077 33.4218189)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,30.000000,48.270000,0.000000,-nan(ind),40.000000,30.000000,64.360000,48.270000,40.000000,40.000000,40.000000,64.360000,64.360000,64.360000,0.030000,0.000000,40.000,40.000,40.000,40.000,40.000,40.000,-nan(ind),40.000,40.000,40.000,40.000,40.000,
1,1189,740,741,300.0000,0.0000,0.0000,-1.0000,0.0000,9200.0000,4600.0000,150.0000,0.0326,0.0100,0.0100,0.1500,4.0000,1.0000,10.0000,16.0900,3.000000,0.050000,3.000000,0.050000,0.040169,0.040169,"LINESTRING (-111.978435 33.4218257, -111.9782707 33.4218892)",300.000000,-1.000000,0.032609,7.483696,7.500000,7.516304,56.249982,90.506221,4600.000000,11287019.567766,75.000000,56.250000,120.675000,90.506250,74.388587,74.388574,74.684324,119.691236,119.691216,120.167078,0.008034,0.000000,75.000,74.895,74.789,74.684,74.579,74.473,56.250,74.473,74.579,74.684,74.789,74.895,
1,1190,741,302,300.0000,0.0000,0.0000,-1.0000,0.0000,9200.0000,4600.0000,150.0000,0.0326,0.0100,0.0100,0.1500,4.0000,1.0000,10.0000,16.0900,3.000000,0.050000,3.000000,0.050000,0.040169,0.040169,"LINESTRING (-111.9782707 33.4218892, -111.9781 33.4219622)",300.000000,-1.000000,0.032609,7.483696,7.500000,7.516304,56.249982,90.506221,4600.000000,11287019.567766,75.000000,56.250000,120.675000,90.506250,74.388587,74.388574,74.684324,119.691236,119.691216,120.167078,0.008034,0.000000,75.000,74.895,74.789,74.684,74.579,74.473,56.250,74.473,74.579,74.684,74.789,74.895,
1,1191,741,2650,1170.0000,0.0000,0.0000,-1.0000,0.0000,9200.0000,4600.0000,585.0000,0.1272,0.0100,0.0100,0.1500,4.0000,1.0000,10.0000,16.0900,11.700000,0.195000,11.700000,0.195000,0.158847,0.158847,"LINESTRING (-111.9782707 33.4218892, -111.9784365 33.4219607)",1170.000000,-1.000000,0.127174,7.436413,7.500000,7.563587,56.245862,90.499592,4600.000000,45109.146102,75.000000,56.250000,120.675000,90.506250,72.615489,72.612640,73.655758,116.838322,116.833738,118.512115,0.008146,0.000000,75.000,74.545,74.089,73.634,73.179,72.723,56.246,72.723,73.179,73.634,74.089,74.545,
1,1192,742,743,0.0000,0.0000,0.0000,-1.0000,0.0000,2300.0000,2300.0000,0.0000,0.0000,0.0600,0.0600,0.1500,4.0000,1.0000,70.0000,112.6300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9774053 33.4220223, -111.9774468 33.4220376, -111.9774715 33.4220583, -111.9774966 33.4220797, -111.9775147 33.4221013, -111.9775278 33.4221258, -111.9775386 33.4221564, -111.977542 33.4221814, -111.9775912 33.4226863, -111.9776543 33.4229666)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,56.250000,90.506250,0.000000,-nan(ind),75.000000,56.250000,120.675000,90.506250,75.000000,75.000000,75.000000,120.675000,120.675000,120.675000,0.056000,0.000000,75.000,75.000,75.000,75.000,75.000,75.000,-nan(ind),75.000,75.000,75.000,75.000,75.000,
1,1193,743,2318,0.0000,0.0000,0.0000,-1.0000,0.0000,9200.0000,4600.0000,0.0000,0.0000,0.0800,0.0800,0.1500,4.0000,1.0000,75.0000,120.6750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9776543 33.4229666, -111.9777548 33.4243388)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,56.250000,90.506250,0.000000,-nan(ind),75.000000,56.250000,120.675000,90.506250,75.000000,75.000000,75.000000,120.675000,120.675000,120.675000,0.080000,0.000000,75.000,75.000,75.000,75.000,75.000,75.000,-nan(ind),75.000,75.000,75.000,75.000,75.000,
1,1194,744,21,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.5600,0.5600,0.1500,4.0000,1.0000,55.7143,89.6443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.893464 33.3411913, -111.90239318761724 33.34195030578041)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,0.567273,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,1195,744,745,0.0000,0.0000,0.0000,-1.0000,0.0000,2300.0000,2300.0000,0.0000,0.0000,0.1500,0.1500,0.1500,4.0000,1.0000,76.0000,122.2840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.893464 33.3411913, -111.8935138 33.3403422, -111.8935197 33.3399172, -111.8935199 33.3394181, -111.8935318 33.3387919, -111.8935269 33.3384584)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,56.250000,90.506250,0.000000,-nan(ind),75.000000,56.250000,120.675000,90.506250,75.000000,75.000000,75.000000,120.675000,120.675000,120.675000,0.152000,0.000000,75.000,75.000,75.000,75.000,75.000,75.000,-nan(ind),75.000,75.000,75.000,75.000,75.000,
1,1196,745,2659,0.0000,0.0000,0.0000,-1.0000,0.0000,2300.0000,2300.0000,0.0000,0.0000,0.1100,0.1100,0.1500,4.0000,1.0000,70.9091,114.0927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.8935269 33.3384584, -111.8934612 33.337506, -111.8934328 33.3370948, -111.8934255 33.3368693, -111.8934241 33.3367076, -111.8934308 33.3365543)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,56.250000,90.506250,0.000000,-nan(ind),75.000000,56.250000,120.675000,90.506250,75.000000,75.000000,75.000000,120.675000,120.675000,120.675000,0.104000,0.000000,75.000,75.000,75.000,75.000,75.000,75.000,-nan(ind),75.000,75.000,75.000,75.000,75.000,
1,1197,746,747,810.0000,0.0000,0.0000,-1.0000,0.0000,20700.0000,6900.0000,270.0000,0.0391,0.1300,0.1300,0.1500,4.0000,1.0000,46.1538,74.2615,81.000000,1.755000,81.000000,1.755000,1.809196,1.809196,"LINESTRING (-111.9783596 33.4166782, -111.9783648 33.4158934, -111.9783658 33.4152986)",810.000000,-1.000000,0.039130,7.480435,7.500000,7.519565,33.749978,54.303714,6900.000000,135385349.695698,45.000000,33.750000,72.405000,54.303750,44.559783,44.559767,44.771278,71.696690,71.696665,72.036986,0.134014,0.000000,45.000,44.924,44.847,44.771,44.695,44.618,33.750,44.618,44.695,44.771,44.847,44.924,
1,1198,747,2320,810.0000,0.0000,0.0000,-1.0000,0.0000,20700.0000,6900.0000,270.0000,0.0391,0.0700,0.0700,0.1500,4.0000,1.0000,42.8571,68.9571,40.500000,0.945000,40.500000,0.945000,0.904598,0.904598,"LINESTRING (-111.9783658 33.4152986, -111.9783628 33.4145266)",810.000000,-1.000000,0.039130,7.480435,7.500000,7.519565,33.749978,54.303714,6900.000000,67692674.847849,45.000000,33.750000,72.405000,54.303750,44.559783,44.559767,44.771278,71.696690,71.696665,72.036986,0.067007,0.000000,45.000,44.924,44.847,44.771,44.695,44.618,33.750,44.618,44.695,44.771,44.847,44.924,
1,1199,748,746,810.0000,0.0000,0.0000,-1.0000,0.0000,20700.0000,6900.0000,270.0000,0.0391,0.0100,0.0100,0.1500,4.0000,1.0000,10.0000,16.0900,8.100000,0.135000,8.100000,0.135000,0.180920,0.180920,"LINESTRING (-111.9783567 33.4168342, -111.9783596 33.4166782)",810.000000,-1.000000,0.039130,7.480435,7.500000,7.519565,33.749978,54.303714,6900.000000,13538534.969570,45.000000,33.750000,72.405000,54.303750,44.559783,44.559767,44.771278,71.696690,71.696665,72.036986,0.013401,0.000000,45.000,44.924,44.847,44.771,44.695,44.618,33.750,44.618,44.695,44.771,44.847,44.924,
1,1200,749,41,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.0000,0.0000,0.1500,4.0000,1.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9521874 33.4146526, -111.95217898996134 33.41466548323182)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,0.000000,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,1201,749,479,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,1.5900,1.5900,0.1500,4.0000,1.0000,24.9057,40.0732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9521874 33.4146526, -111.9521427 33.4146504, -111.9521027 33.414648, -111.9520978 33.4146476, -111.9520542 33.4146439, -111.9519908 33.4146336, -111.9519298 33.4146179, -111.9518768 33.4146011, -111.9518277 33.4145831, -111.9517025 33.4145338, -111.9516509 33.4145166, -111.9515603 33.4144937, -111.9514735 33.4144749, -111.9513971 33.4144597, -111.9513283 33.4144506, -111.9512589 33.4144451, -111.9511889 33.4144444, -111.9505356 33.414445, -111.9502908 33.4144437, -111.9494616 33.4144373, -111.9491232 33.4144356, -111.9490605 33.4144391, -111.9490002 33.4144447, -111.9489358 33.4144536, -111.9488678 33.4144666, -111.9487729 33.41449, -111.9485868 33.4145456, -111.9485063 33.4145698, -111.9484336 33.4145905, -111.9483742 33.4146045, -111.9483125 33.4146159, -111.9482507 33.4146253, -111.9481767 33.4146344, -111.9480986 33.414642, -111.9480272 33.4146453, -111.9479647 33.4146465, -111.9479107 33.414646, -111.947871 33.414646, -111.94778 33.4146457, -111.9473578 33.4146443, -111.9472669 33.414644, -111.9471804 33.4146438, -111.9465222 33.4146426, -111.9458429 33.4146388, -111.9457642 33.4146384, -111.945688 33.4146382, -111.9450135 33.4146366, -111.9444096 33.4146336, -111.944368 33.4146334, -111.9442875 33.4146337, -111.9442483 33.4146347, -111.9442002 33.4146383, -111.944154 33.4146426, -111.9441258 33.4146459, -111.9438837 33.414674, -111.9436427 33.4147157, -111.9435841 33.4147218, -111.9435395 33.4147236, -111.9431675 33.4147252, -111.9425361 33.4147278, -111.9424188 33.4147283, -111.9422835 33.4147301, -111.9418209 33.4147362, -111.9411894 33.4147443, -111.9409804 33.4147446, -111.9408253 33.4147456)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,1.584000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1202,749,750,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,1.1300,1.1300,0.1500,4.0000,1.0000,24.9558,40.1538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9521874 33.4146526, -111.9522423 33.4146535, -111.9522716 33.4146535, -111.952942 33.4146545, -111.953106 33.4146551, -111.954266 33.4146593, -111.955676 33.4146668, -111.9560514 33.4146679, -111.9563951 33.4146687, -111.9564981 33.414669, -111.9569579 33.4146701, -111.957149 33.4146707, -111.9578644 33.414674, -111.9582964 33.4146758, -111.958363 33.4146761, -111.9587358 33.4146768, -111.9592011 33.4146786, -111.9594046 33.4146794, -111.9597397 33.4146808, -111.95995 33.4146816, -111.9602023 33.4146826, -111.9603234 33.4146832)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,1.128000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1203,749,2452,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.0500,0.0500,0.1500,4.0000,1.0000,20.0000,32.1800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9521874 33.4146526, -111.9521913 33.4146098, -111.9521923 33.4145681, -111.9521918 33.414537, -111.9521907 33.4142972)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,22.500000,36.202500,0.000000,-nan(ind),30.000000,22.500000,48.270000,36.202500,30.000000,30.000000,30.000000,48.270000,48.270000,48.270000,0.040000,0.000000,30.000,30.000,30.000,30.000,30.000,30.000,-nan(ind),30.000,30.000,30.000,30.000,30.000,
1,1204,749,2453,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,0.0500,0.0500,0.1500,4.0000,1.0000,30.0000,48.2700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9521874 33.4146526, -111.9521846 33.4146865, -111.9521829 33.4147372, -111.9521821 33.4147594, -111.9521842 33.4150409)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,22.500000,36.202500,0.000000,-nan(ind),30.000000,22.500000,48.270000,36.202500,30.000000,30.000000,30.000000,48.270000,48.270000,48.270000,0.060000,0.000000,30.000,30.000,30.000,30.000,30.000,30.000,-nan(ind),30.000,30.000,30.000,30.000,30.000,
1,1205,750,749,0.0000,0.0000,0.0000,-1.0000,0.0000,1200.0000,1200.0000,0.0000,0.0000,1.1300,1.1300,0.1500,4.0000,1.0000,24.9558,40.1538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9603234 33.4146832, -111.9602023 33.4146826, -111.95995 33.4146816, -111.9597397 33.4146808, -111.9594046 33.4146794, -111.9592011 33.4146786, -111.9587358 33.4146768, -111.958363 33.4146761, -111.9582964 33.4146758, -111.9578644 33.414674, -111.957149 33.4146707, -111.9569579 33.4146701, -111.9564981 33.414669, -111.9563951 33.4146687, -111.9560514 33.4146679, -111.955676 33.4146668, -111.954266 33.4146593, -111.953106 33.4146551, -111.952942 33.4146545, -111.9522716 33.4146535, -111.9522423 33.4146535, -111.9521874 33.4146526)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,1.128000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1206,750,1695,0.0000,0.0000,0.0000,-1.0000,0.0000,4800.0000,2400.0000,0.0000,0.0000,0.0700,0.0700,0.1500,4.0000,1.0000,25.7143,41.3743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9603234 33.4146832, -111.960685 33.4146849, -111.960826 33.4146856)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.072000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1207,751,2913,0.0000,0.0000,0.0000,-1.0000,0.0000,16200.0000,5400.0000,0.0000,0.0000,0.0500,0.0500,0.1500,4.0000,1.0000,40.0000,64.3600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9315839 33.4401575, -111.930999 33.4401694, -111.9309722 33.44017, -111.930883 33.4401824)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,37.500000,60.337500,0.000000,-nan(ind),50.000000,37.500000,80.450000,60.337500,50.000000,50.000000,50.000000,80.450000,80.450000,80.450000,0.048000,0.000000,50.000,50.000,50.000,50.000,50.000,50.000,-nan(ind),50.000,50.000,50.000,50.000,50.000,
1,1208,752,567,0.0000,0.0000,0.0000,-1.0000,0.0000,7200.0000,3600.0000,0.0000,0.0000,0.1400,0.1400,0.1500,4.0000,1.0000,47.1429,75.8529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.961026 33.4451946, -111.9608756 33.4451753, -111.960687 33.4451506, -111.9604089 33.4451162, -111.9603451 33.4451083, -111.9601625 33.4450807, -111.9599961 33.4450459, -111.9598923 33.4450218, -111.9596912 33.4449721, -111.9595847 33.4449391, -111.9594403 33.4448927, -111.9592821 33.4448341, -111.9591214 33.4447705)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,37.500000,60.337500,0.000000,-nan(ind),50.000000,37.500000,80.450000,60.337500,50.000000,50.000000,50.000000,80.450000,80.450000,80.450000,0.132000,0.000000,50.000,50.000,50.000,50.000,50.000,50.000,-nan(ind),50.000,50.000,50.000,50.000,50.000,
1,1209,753,1,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.9500,0.9500,0.1500,4.0000,1.0000,56.2105,90.4427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.97269 33.3342879, -111.95857402769856 33.32929064666485)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,0.970909,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,1210,753,754,860.0000,0.0000,0.0000,-1.0000,0.0000,25600.0000,6400.0000,215.0000,0.0336,0.0500,0.0500,0.1500,4.0000,1.0000,30.0000,48.2700,25.800000,0.716667,25.800000,0.716667,0.740356,0.740356,"LINESTRING (-111.97269 33.3342879, -111.9722027 33.3342924)",860.000000,-1.000000,0.033594,7.483203,7.500000,7.516797,26.249991,42.236235,6400.000000,89553203.472225,35.000000,26.250000,56.315000,42.236250,34.706055,34.706048,34.848090,55.842042,55.842031,56.070576,0.051653,0.000000,35.000,34.949,34.899,34.848,34.797,34.747,26.250,34.747,34.797,34.848,34.899,34.949,
1,1211,754,760,860.0000,0.0000,0.0000,-1.0000,0.0000,25600.0000,6400.0000,215.0000,0.0336,0.0400,0.0400,0.1500,4.0000,1.0000,30.0000,48.2700,25.800000,0.573333,25.800000,0.573333,0.740356,0.740356,"LINESTRING (-111.9722027 33.3342924, -111.9717202 33.3342984)",860.000000,-1.000000,0.033594,7.483203,7.500000,7.516797,26.249991,42.236235,6400.000000,89553203.472225,35.000000,26.250000,56.315000,42.236250,34.706055,34.706048,34.848090,55.842042,55.842031,56.070576,0.051653,0.000000,35.000,34.949,34.899,34.848,34.797,34.747,26.250,34.747,34.797,34.848,34.899,34.949,
1,1212,755,756,960.0000,0.0000,0.0000,-1.0000,0.0000,14400.0000,4800.0000,320.0000,0.0667,0.1500,0.1500,0.1500,4.0000,1.0000,36.0000,57.9240,86.400000,2.400000,86.400000,2.400000,2.490712,2.490712,"LINESTRING (-111.966681 33.3345248, -111.966842 33.3345881, -111.9682979 33.3345791)",960.000000,-1.000000,0.066667,7.466667,7.500000,7.533333,26.249854,42.236015,4800.000000,12652770.804843,35.000000,26.250000,56.315000,42.236250,34.416667,34.416565,34.688882,55.376417,55.376253,55.814411,0.155669,0.000000,35.000,34.896,34.792,34.688,34.583,34.479,26.250,34.479,34.583,34.688,34.792,34.896,
1,1213,755,1193,30.0000,0.0000,0.0000,-1.0000,0.0000,6400.0000,3200.0000,15.0000,0.0047,0.0800,0.0800,0.1500,4.0000,1.0000,37.5000,60.3375,1.500000,0.040000,1.500000,0.040000,0.042882,0.042882,"LINESTRING (-111.966681 33.3345248, -111.966529 33.3345251, -111.9659658 33.3345262, -111.9658308 33.3345265)",30.000000,-1.000000,0.004687,7.497656,7.500000,7.502344,26.250000,42.236250,1500.000000,94352956094.631226,35.000000,26.250000,56.315000,42.236250,34.958984,34.958984,34.979396,56.249006,56.249006,56.281848,0.085765,0.000000,35.000,34.993,34.986,34.979,34.973,34.966,26.250,34.966,34.973,34.979,34.986,34.993,
1,1214,755,2580,0.0000,0.0000,0.0000,-1.0000,0.0000,4800.0000,2400.0000,0.0000,0.0000,0.0900,0.0900,0.1500,4.0000,1.0000,26.6667,42.9067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.966681 33.3345248, -111.966681 33.3346826, -111.9666837 33.3350825)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,18.750000,30.168750,0.000000,-nan(ind),25.000000,18.750000,40.225000,30.168750,25.000000,25.000000,25.000000,40.225000,40.225000,40.225000,0.096000,0.000000,25.000,25.000,25.000,25.000,25.000,25.000,-nan(ind),25.000,25.000,25.000,25.000,25.000,
1,1215,756,1503,960.0000,0.0000,0.0000,-1.0000,0.0000,14400.0000,4800.0000,320.0000,0.0667,0.1400,0.1400,0.1500,4.0000,1.0000,38.5714,62.0614,86.400000,2.240000,86.400000,2.240000,2.490712,2.490712,"LINESTRING (-111.9682979 33.3345791, -111.9687773 33.3345605, -111.9692129 33.334538, -111.9698546 33.3344879)",960.000000,-1.000000,0.066667,7.466667,7.500000,7.533333,26.249854,42.236015,4800.000000,12652770.804843,35.000000,26.250000,56.315000,42.236250,34.416667,34.416565,34.688882,55.376417,55.376253,55.814411,0.155669,0.000000,35.000,34.896,34.792,34.688,34.583,34.479,26.250,34.479,34.583,34.688,34.792,34.896,
1,1216,757,756,0.0000,0.0000,0.0000,-1.0000,0.0000,1600.0000,1600.0000,0.0000,0.0000,0.1000,0.1000,0.1500,4.0000,1.0000,36.0000,57.9240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9693216 33.3344163, -111.9693021 33.3344449, -111.9692723 33.3344662, -111.969169 33.3344808, -111.9690607 33.3344836, -111.9689287 33.3344903, -111.9686303 33.334497, -111.968407 33.3345065, -111.9683734 33.3345133, -111.9683372 33.3345228, -111.9683231 33.3345323, -111.9682979 33.3345791)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,26.250000,42.236250,0.000000,-nan(ind),35.000000,26.250000,56.315000,42.236250,35.000000,35.000000,35.000000,56.315000,56.315000,56.315000,0.102857,0.000000,35.000,35.000,35.000,35.000,35.000,35.000,-nan(ind),35.000,35.000,35.000,35.000,35.000,
1,1217,757,758,30.0000,0.0000,0.0000,-1.0000,0.0000,6400.0000,3200.0000,15.0000,0.0047,0.0200,0.0200,0.1500,4.0000,1.0000,20.0000,32.1800,0.600000,0.010000,0.600000,0.010000,0.017153,0.017153,"LINESTRING (-111.9693216 33.3344163, -111.9691657 33.334423, -111.9690576 33.3344251)",30.000000,-1.000000,0.004687,7.497656,7.500000,7.502344,26.250000,42.236250,1500.000000,37741182437.852478,35.000000,26.250000,56.315000,42.236250,34.958984,34.958984,34.979396,56.249006,56.249006,56.281848,0.034306,0.000000,35.000,34.993,34.986,34.979,34.973,34.966,26.250,34.966,34.973,34.979,34.986,34.993,
